"latitude","longitude","brightness"
-11.3867,130.9346,333.1
-15.6436,130.5212,314.3
-15.631,130.5322,314.3
-15.6366,130.5266,324.3
-15.578,130.6235,314.3
-15.5842,130.5846,322.8
-15.5333,130.6972,324.8
-15.3549,131.0831,323
-16.1095,126.1091,326.7
-15.3539,131.0764,320.3
-15.3561,131.0625,315.4
-15.3659,130.8635,349.4
-15.3681,130.8499,356.3
-16.0605,126.1303,311.1
-15.301,130.8327,325.3
-15.215,130.4548,314.1
-14.6222,130.7675,317.2
-14.6245,130.7537,322.1
-12.287,131.1909,313.3
-12.8591,132.5864,310.8
-13.4093,132.1259,313.2
-13.464,132.1224,313.2
-13.4609,132.1405,328.8
-13.4732,132.1427,315.4
-13.4701,132.161,312.4
-13.4947,132.1655,313.3
-14.5836,130.7127,331.6
-14.5814,130.7264,344
-14.5857,130.7188,349.6
-14.5834,130.7327,333.3
-15.2178,130.4836,318.2
-12.4351,141.872,347.5
-12.4554,141.8793,331.8
-13.7542,131.0609,346.6
-13.7692,131.0581,339.6
-13.7524,131.0552,336.3
-13.7674,131.0524,343.5
-14.5901,131.6977,356.4
-15.7056,137.034,342.2
-16.3062,136.9334,334.8
-16.3156,136.9319,334.2
-16.3251,136.9303,344.2
-15.3732,131.1217,335.3
-15.3741,131.1146,336.7
-15.3875,130.8607,329.2
-15.3872,130.855,328.8
-15.5982,130.5055,354.5
-15.5952,130.4991,338.5
-15.6008,130.5279,334.1
-32.534,147.7402,320.2
-31.1067,149.3132,322.5
-31.6934,148.8074,327.7
-31.3108,152.5598,335.2
-31.3092,152.5704,363.9
-32.1984,146.7295,324.6
-32.2097,146.7312,329.9
-29.8839,152.8641,326.9
-32.2092,146.7189,321.3
-32.2075,146.7361,334.2
-29.9146,152.8482,340.8
-29.913,152.8589,341.7
-29.9253,152.8394,376.4
-29.9237,152.85,379.7
-29.9263,152.8946,334.8
-26.7528,147.9442,328.8
-26.2509,150.9893,327.5
-26.2494,150.9992,345.8
-27.0511,151.9269,330.9
-29.2255,148.3255,334.2
-23.5256,148.0435,331.3
-23.3879,145.4462,351.4
-22.6422,148.4853,336.7
-14.1478,143.438,341.7
-14.1368,143.4366,340.4
-12.4247,142.1335,346.5
-12.4179,142.1257,349.1
-25.156,131.2616,328.9
-15.5919,130.5647,338.3
-15.5587,130.6706,337.1
-15.5979,130.5608,333.6
-15.4872,130.7936,333.2
-15.476,130.8071,334.4
-15.3212,131.1953,337.4
-14.5654,130.721,331.5
-14.5697,130.6974,332.2
-14.5591,130.7123,336.8
-32.1976,146.7315,315.9
-31.3063,151.3387,322
-31.305,151.3329,312.9
-28.6223,152.5198,316.3
-28.621,152.5125,313.8
-15.3969,131.0508,322.8
-12.8835,132.5933,322.6
-12.8974,132.595,314
-13.4474,132.1432,319.6
-13.4444,132.1689,312.2
-13.4618,132.1451,314.8
-13.4588,132.1707,310.8
-13.4497,132.1499,329
-13.4641,132.1518,312.2
-29.9174,152.8717,320.9
-31.3054,152.5863,330.5
-31.306,151.3511,329.9
-15.4136,130.8739,319.9
-16.3051,137.0766,332.6
-28.2576,151.419,334.2
-28.2489,149.9438,330.2
-28.6254,152.5141,392.2
-28.627,152.5264,407.7
-28.6366,152.5247,361
-29.5706,152.8283,336.8
-29.5804,152.8268,329.6
-29.9598,152.8555,336.9
-30.8916,152.4227,326.2
-30.9029,152.433,326.9
-31.308,152.5882,328.7
-31.3075,152.5815,323.1
-12.6022,132.3392,332.4
-13.7521,131.0513,358
-13.7506,131.0409,341.4
-13.4421,132.1504,355
-13.0395,131.0021,334.8
-12.9039,132.6115,346
-12.9022,132.5992,350.1
-12.8936,132.613,341.4
-12.8919,132.6006,345.4
-14.5621,130.7224,332.4
-14.573,131.619,345.9
-14.596,131.6391,337.3
-14.6059,131.6377,343.5
-14.6175,131.6479,342.8
-14.6206,131.6709,337.7
-14.6532,129.9961,333.2
-14.6624,129.9947,352.2
-15.6948,137.0192,339
-15.1454,130.5014,341.9
-15.1631,129.8347,354.5
-15.4029,131.0439,335.7
-15.4769,130.8405,335.9
-15.5604,131.3102,336.6
-15.5703,131.3089,339
-15.5718,131.3202,334.7
-16.289,137.0688,339.8
-16.3043,137.0672,339.7
-16.3007,137.0604,347.7
-15.5539,130.661,332
-15.5807,130.3983,344.2
-15.5901,130.3969,382.2
-15.5915,130.4071,365.2
-15.5929,130.4173,346.1
-31.0435,152.6294,323.9
-31.0463,152.6346,328.2
-34.0616,142.4564,329.8
-26.1749,151.0816,324.9
-26.1762,151.0868,324
-19.6198,146.3439,332.7
-16.3632,136.8659,339.7
-16.3951,136.9669,338.7
-16.3541,136.8645,348.8
-16.3965,136.9575,338.3
-16.3554,136.8551,337.8
-16.3874,136.9561,348.5
-12.9213,141.681,327.7
-14.0775,130.6804,337.8
-13.3475,133.9781,336.3
-13.3369,133.9701,333.7
-13.4407,132.1552,331.5
-13.4426,132.1404,331.9
-12.7689,136.2792,334.8
-15.6963,137.0371,334.9
-15.6976,137.0278,336.9
-14.855,141.6839,332.8
-15.6289,136.5361,339.7
-14.8418,141.6961,358
-14.844,141.682,363.5
-15.6198,136.5348,339.3
-15.5861,136.5779,340.6
-15.5874,136.5685,358.6
-15.5796,136.5576,347.5
-15.5737,130.6609,351.7
-15.5998,130.425,346.4
-15.6023,130.4028,344.8
-15.5734,130.6752,336.6
-15.576,130.6535,334.9
-15.6012,130.4401,340.3
-15.6038,130.418,337.2
-15.6065,130.3958,340.9
-15.5604,130.6735,334.3
-15.4918,130.8107,346.6
-15.4943,130.7891,336.7
-15.4745,130.848,348.6
-15.4243,131.0631,336.1
-15.4759,130.8437,342
-15.4219,131.0776,335.9
-15.414,131.0361,354.6
-14.6412,131.6491,342.1
-14.6293,131.6476,341.8
-14.6333,131.6135,365.2
-14.6353,131.5966,341.8
-14.636,131.6432,348.9
-14.6283,131.6077,385.3
-14.6304,131.5907,364.4
-14.6185,131.5892,417.7
-14.6023,131.6219,351.3
-14.6044,131.6048,354.2
-12.9237,141.6659,332.6
-16.2984,137.0708,341.8
-16.3023,137.0427,348.7
-16.3036,137.0334,368.9
-16.305,137.024,339.2
-16.3169,136.9395,335.6
-16.2907,137.0601,342.3
-16.2946,137.032,340.3
-16.2959,137.0226,365.6
-16.283,137.0493,340.7
-16.2843,137.0399,347.7
-16.2856,137.0306,340.1
-16.2869,137.0212,343.3
-16.2988,136.9368,341
-16.2766,137.0292,348
-16.2779,137.0198,351.8
-16.2911,136.926,336.9
-15.8994,136.1652,335.2
-15.7143,137.0399,334.3
-12.7962,134.8199,331.5
-12.4954,134.8714,330.6
-11.4349,130.8762,345.8
-11.4657,130.8279,342.7
-11.4634,130.8452,328.6
-11.4393,130.8816,349
-11.4719,130.816,336.3
-11.4697,130.8334,413.1
-12.892,132.6112,334.3
-12.8244,132.9756,333.9
-30.8977,152.4297,323.3
-30.8959,152.418,317.4
-30.9057,152.4376,317.7
-31.0445,152.6547,316.4
-31.3122,152.5865,323.2
-29.3343,152.8266,311.4
-16.9344,123.1095,318.5
-16.9367,123.088,320.5
-15.5949,130.6393,312.8
-15.5491,130.7034,310.7
-15.4987,130.7929,311.8
-15.4142,131.0592,317.8
-15.4157,131.0495,320.2
-15.4036,131.0675,317.3
-15.405,131.0578,318.2
-15.3759,130.875,313.8
-15.3773,130.8654,319.9
-14.6086,133.1962,319.7
-14.5592,131.5337,321.5
-11.4242,130.8888,319
-12.5708,132.3506,314.2
-12.6714,132.4955,325.8
-12.6696,132.5075,338.2
-12.6816,132.4972,337.6
-12.6798,132.5092,363.2
-12.825,132.966,326.4
-12.8213,132.9586,314.6
-12.8192,132.9714,316.3
-12.8317,132.9604,314.1
-12.8297,132.9731,311.3
-27.3147,148.0443,310.3
-29.8989,152.9048,311.7
-29.9398,152.8937,313.5
-30.8915,152.4317,319
-32.1837,146.9317,310.5
-32.1943,146.9408,314.3
-14.55,131.6172,339.7
-14.5784,131.537,318.5
-15.148,130.5229,313.8
-15.3983,130.8839,324.3
-15.599,130.6409,317.4
-15.5943,130.6362,315.3
-16.0299,126.1517,311.6
-16.1991,126.1138,314.2
-16.2004,126.1233,320.3
-13.2158,142.6867,333.3
-13.2268,142.6973,328.3
-13.251,142.6749,330.2
-14.1276,143.4456,362.6
-14.129,143.455,335.7
-14.134,143.4256,335.4
-14.1417,143.4149,342.8
-14.5832,131.5062,349.6
-16.285,136.942,349.6
-16.4799,141.6627,337.9
-14.6334,131.5766,340.7
-14.625,131.5348,333.3
-14.5987,131.4956,333.7
-14.5809,131.4989,343.6
-14.6351,131.5842,334.4
-14.6269,131.542,340.3
-14.5747,131.463,336.1
-16.3852,136.8512,334.3
-16.8828,123.0953,344.5
-16.9414,123.0701,342.9
-16.9435,123.0879,337.6
-16.9535,123.0687,330
-16.8807,123.0775,335.3
-16.8766,123.0836,348.8
-29.3244,153.0549,401.9
-31.3168,152.593,342.8
-31.139,152.9716,349.4
-31.1405,152.9602,368
-31.0359,152.6474,321.9
-31.0373,152.6359,323.3
-30.9018,152.4388,370.5
-30.9062,152.4029,334.9
-30.8966,152.4014,342.1
-30.882,152.4174,327.4
-29.9072,152.9191,333.2
-29.9086,152.9082,364.1
-29.9025,152.9129,385.1
-29.904,152.9019,354.7
-29.7494,152.721,329.1
-29.7266,152.7115,327.8
-29.5906,152.8289,334.9
-29.572,152.8257,337
-29.3258,153.0441,381.2
-29.3545,152.8274,361.7
-29.356,152.8163,345.5
-29.3152,153.0533,415.4
-29.3166,153.0424,385.2
-29.318,153.0316,351.5
-29.3438,152.8365,321.8
-29.3452,152.8258,345.3
-29.3359,152.8242,358.2
-29.1448,152.8123,321.7
-29.0755,152.6371,344.4
-29.0769,152.6261,379.4
-29.0783,152.6151,344.4
-29.0676,152.6243,342.2
-29.069,152.6133,330.5
-26.2527,151.0097,328.7
-25.5909,152.8419,375.7
-25.5923,152.8318,382.1
-25.5324,152.8628,337.6
-28.2629,151.4207,328.5
-22.6916,150.4554,350.7
-22.6931,150.4442,344
-22.682,150.4539,345.5
-22.6835,150.4427,328
-22.4877,148.9093,332.5
-20.2934,145.5185,337.6
-20.2953,145.5109,327.4
-16.7206,142.0591,336.5
-16.7453,142.0575,328.5
-16.7292,142.0558,350.4
-16.5944,142.1696,336.8
-16.5796,141.8227,328.8
-16.5829,141.7874,331.6
-16.7367,142.0609,340.5
-16.5416,142.1258,328.4
-16.5733,141.8177,334.7
-16.2627,136.9787,335.2
-14.3635,126.6665,351.4
-14.056,130.6775,335.9
-14.3609,130.7041,341.3
-14.3694,130.7204,342.2
-14.5622,130.6667,337.2
-14.4227,132.9307,350.2
-17.054,122.8418,334.1
-16.9469,123.0475,353.8
-16.9485,123.0346,342.1
-16.9381,123.0332,361.8
-16.9276,123.0318,374.7
-16.9292,123.0189,354.1
-16.9308,123.0059,335.5
-16.9171,123.0304,373.6
-16.9187,123.0175,412.4
-16.9203,123.0045,359.6
-16.8794,123.0777,359.9
-16.883,123.0855,344.2
-16.8742,123.0714,370.4
-16.8759,123.0585,347.6
-16.2072,126.1154,343.5
-16.2058,126.1248,347.6
-16.2175,126.1074,342.1
-16.2162,126.1168,410.2
-16.2149,126.1262,388.2
-15.5121,130.7899,341.8
-15.5099,130.8032,336.2
-15.5727,130.6886,336.3
-12.5869,132.3636,336.4
-14.5793,133.1649,336.6
-15.1492,129.8128,353.7
-14.5924,133.1673,368.9
-15.4252,131.0248,363.1
-15.4228,131.0395,342.5
-16.1767,126.1331,335.4
-15.436,131.0273,347.8
-15.4337,131.0416,355.6
-15.4315,131.0554,337.9
-11.3997,130.872,327.4
-11.471,130.8579,336.8
-12.6443,131.2892,333.8
-12.656,131.2913,355.1
-12.6534,131.3077,332.3
-12.6395,131.2955,336.6
-12.6657,131.2832,358.1
-12.663,131.2995,367.5
-12.5735,131.9819,332.8
-29.0703,152.6301,319.6
-31.313,152.5987,339.2
-31.3099,152.6091,322.2
-31.3129,152.5928,329.2
-29.9194,152.9815,330.7
-29.9078,152.9786,350.8
-29.9112,152.9608,344.5
-29.7354,152.72,329.2
-29.324,153.058,317
-29.3087,153.0734,333.7
-29.3122,153.0552,325
-29.1702,152.8921,328
-29.1481,152.9438,358.4
-29.1516,152.9256,324.2
-29.1551,152.9073,322.3
-29.1585,152.8892,337.2
-29.1423,152.8469,338.7
-29.1458,152.8287,332.1
-29.1478,152.8414,336.9
-29.074,152.6552,315.1
-29.0774,152.6374,336.6
-29.0808,152.62,323.5
-29.0818,152.6329,321.5
-29.067,152.6478,334.5
-19.0722,146.4064,312.9
-16.4768,141.8815,319.1
-16.4862,141.8828,313.9
-16.5443,141.9911,316.2
-16.5359,142.1236,316.4
-16.5452,142.1249,312
-16.5518,142.1216,311.1
-16.6798,142.0646,312.5
-16.7199,142.0498,324.5
-29.1652,152.8868,313.7
-29.3086,153.062,312.1
-29.1425,152.8438,322.4
-29.1569,152.9137,328.8
-29.1356,152.9439,319.7
-29.1404,152.967,317.3
-29.1535,152.9636,314.6
-29.1487,152.9403,323.8
-29.9002,152.9753,398.7
-29.8956,152.9529,335.2
-29.913,152.972,319.2
-29.9048,152.9978,368
-31.0443,152.6505,310.4
-31.2999,152.6055,312.1
-14.6716,131.678,312.3
-14.6351,131.6349,310.5
-14.649,131.632,319.5
-14.6534,131.6565,332.2
-14.6576,131.6807,317.2
-14.6673,131.6537,318.2
-14.6403,131.6289,319.7
-14.6448,131.6534,331.1
-14.6588,131.6505,314.5
-14.6632,131.6747,327.4
-14.6727,131.6478,311.5
-14.6772,131.6721,312.9
-16.5165,141.8854,314.4
-16.3542,136.9573,338.5
-28.2629,151.4193,320.6
-29.1377,152.8487,322.7
-29.0785,152.6384,337.3
-25.5987,152.8382,323.4
-29.5586,152.8331,327.9
-29.8998,152.9617,337.2
-29.9043,152.9927,358.3
-29.9135,152.9956,325.7
-29.915,153.006,323.2
-29.9195,152.9733,340
-29.9225,152.9939,338.9
-29.924,153.0043,336.9
-29.9255,153.0146,327.3
-29.2188,148.3416,322.6
-30.0303,152.7863,334.4
-30.0393,152.7846,325.5
-30.8782,152.4213,329.4
-30.9334,152.7973,328.7
-31.2906,152.5958,323.6
-31.3101,152.6028,339.8
-31.4961,152.494,325.3
-31.5431,152.6255,349.6
-31.5446,152.636,343.2
-29.1725,152.8993,346.1
-29.174,152.9096,344.6
-29.3542,152.821,334.1
-29.3558,152.8312,338.8
-14.6634,131.5946,351.7
-11.4066,130.892,335.2
-12.2509,134.0001,332.1
-12.2465,133.5193,379.7
-12.2479,133.5289,367.3
-12.2557,133.5181,351.5
-12.2571,133.5276,369.2
-12.2649,133.5168,333.9
-12.2662,133.5262,330.9
-12.2846,131.1486,330
-12.5591,132.3708,341.6
-12.5694,132.3786,346
-12.8481,134.2583,341.8
-12.5765,131.9888,331.6
-12.7835,132.9622,377.7
-12.7848,132.9714,344.7
-12.7333,132.4916,347.8
-12.7346,132.5007,330.3
-13.2037,134.6204,332.1
-13.2054,134.6138,332.1
-13.2068,134.6246,328.5
-13.8326,129.8904,341.2
-14.0275,130.6757,333
-14.1601,130.2175,352.1
-14.1616,130.2273,353.8
-14.1631,130.2371,334
-14.1708,130.2258,332.7
-14.3365,130.7058,330.5
-14.3743,130.7096,336.3
-14.3354,129.9129,366.7
-14.337,129.9229,348.6
-14.7015,132.0415,349.9
-14.7029,132.0508,357.2
-14.64,131.5605,356.7
-14.655,131.6619,337.2
-14.6489,131.5591,379
-14.6503,131.5683,397.3
-14.6517,131.5776,388.5
-14.653,131.5868,360.7
-14.662,131.5854,350.1
-14.6765,131.6209,353.9
-14.6778,131.6301,355.5
-14.5419,130.6609,341.7
-14.6895,131.6472,360.7
-14.6909,131.6564,375.8
-14.6922,131.6656,352.5
-14.6411,130.7072,343.6
-14.689,130.7222,342.2
-15.687,137.04,339.7
-15.0942,129.8264,338.5
-15.0958,129.8363,333
-15.1035,129.8248,354.5
-15.1051,129.8349,347.9
-16.656,142.0577,335.6
-15.2847,130.3993,331.6
-15.4332,131.0125,388.9
-15.4346,131.0219,416.5
-15.436,131.0312,339.7
-16.2787,136.9573,334
-16.3386,136.9497,334.6
-16.3357,136.8286,352.8
-16.3506,136.9482,342.2
-16.3528,136.9655,329.3
-16.3298,136.8235,338.7
-16.3318,136.8405,332.3
-16.3438,136.9432,336
-16.3458,136.9605,332.7
-16.3437,136.839,333.5
-16.3698,136.9575,336.5
-15.5726,130.6522,336.2
-15.574,130.6617,348.9
-15.5754,130.6712,337.3
-15.5783,130.6899,330.2
-15.6153,130.5712,341.6
-15.6167,130.5806,342.3
-15.6696,130.5664,332.2
-16.2251,126.0126,333.4
-16.2279,126.029,346.2
-29.1813,152.9261,374.8
-29.1747,152.9556,342
-29.3113,153.0314,328.9
-29.5691,152.8404,335.1
-29.5711,152.8488,333.1
-29.6864,152.7321,324.3
-29.6877,152.7373,320
-29.722,152.717,334.1
-29.9371,152.9485,345.3
-29.2458,148.3367,322.3
-29.0855,152.6327,325.8
-29.0879,152.6408,330.5
-29.1661,152.914,340.1
-29.1597,152.9435,337.7
-29.1868,152.8887,327.7
-29.1805,152.9181,376.6
-29.1741,152.9476,360.7
-29.1878,152.8967,344.5
-22.6918,150.4682,325.2
-22.6864,150.4949,328.3
-22.7061,150.471,327.7
-16.3228,136.8269,350
-16.9614,144.9816,341.6
-16.7203,145.2552,336.8
-16.7094,145.253,329.7
-16.7167,142.0285,350.5
-16.6827,142.1933,340.7
-16.7061,142.0367,348.1
-16.7076,142.027,380.1
-16.6863,142.0434,367.1
-16.6551,142.1888,338.5
-16.6473,142.1774,348.6
-16.2454,144.6513,357.6
-16.2476,144.6379,357.1
-16.6618,142.0195,345
-16.2348,144.6494,345
-16.2371,144.636,335.2
-16.2393,144.6228,330.2
-16.6511,142.0277,339.7
-16.6526,142.018,341.2
-16.2399,144.6585,331.5
-16.242,144.645,358.8
-16.2442,144.6317,335.2
-16.2314,144.6433,333.2
-16.5094,141.9325,355.6
-16.4687,141.6545,334.6
-16.7925,138.5479,335.6
-16.3754,136.9701,334.3
-16.377,136.9574,336.6
-16.3635,136.9812,334.3
-16.3746,136.8926,334
-16.3642,136.8911,337.2
-16.3017,136.9917,355.7
-16.293,136.9778,342.5
-16.3123,136.8254,340.2
-16.2826,136.9763,346.8
-16.2858,136.9511,339.9
-16.2754,136.9497,346.9
-16.1624,136.3889,340.5
-16.1516,136.3874,354.7
-16.1943,136.0364,348.4
-16.1961,136.0219,334.6
-16.1408,136.386,346.1
-16.1937,135.9475,336.5
-16.1317,136.3708,368.1
-16.1383,136.3802,340.9
-16.1275,136.3788,347.2
-16.1293,136.3651,351.2
-16.086,136.0896,335.9
-15.7255,137.0396,340.5
-15.7035,137.049,340.7
-15.6933,137.0476,337
-15.6948,137.0355,334.9
-15.042,141.7056,360
-15.0361,141.699,360.8
-14.7764,142.0165,371.8
-13.0338,141.9685,337.8
-13.0353,141.9583,368.5
-13.2508,142.6999,337.8
-13.2195,142.7005,334.3
-14.6828,130.7165,338.5
-14.6918,130.7093,338.3
-12.2404,133.4977,338.8
-12.2531,133.4991,333.8
-12.2634,133.5198,332.1
-12.1618,134.5153,342.5
-12.1597,134.5313,334.4
-12.1571,134.5199,352.1
-12.6548,131.2726,342.3
-12.6513,131.3015,353.3
-12.6527,131.2801,353.7
-12.6495,131.309,333.1
-12.3145,134.179,333.1
-12.6679,131.2818,331.8
-12.6646,131.3108,332.6
-12.3136,141.7319,339
-12.5235,141.9194,328.8
-12.5219,141.9296,347.6
-14.1791,129.943,336.3
-13.6402,134.316,332.1
-12.6135,141.9921,336.5
-14.1644,129.9459,343
-12.8928,141.8091,353.6
-12.923,141.6706,367.8
-12.9302,141.6682,377.2
-12.9286,141.6781,366.4
-12.95,141.9182,332.2
-14.1455,143.395,344.9
-14.0979,143.5022,333.7
-14.3812,141.6399,331.9
-14.3705,141.6481,341.8
-14.3734,141.6287,332.8
-13.5716,143.1352,335.2
-13.5734,143.1238,337.8
-14.5618,135.4836,351.3
-14.587,133.1924,341.2
-13.3392,142.5139,332.8
-20.5961,116.7792,346
-16.9677,123.0733,331.5
-16.9625,123.0278,333.7
-15.3621,130.8855,323.2
-15.4197,130.8834,315.3
-15.4478,130.8877,310.3
-15.4366,131.0154,312.7
-15.4512,131.0482,313.8
-15.6751,130.5648,313
-15.6785,130.5715,315.4
-15.6925,137.0557,313.5
-12.7321,132.4964,312.5
-14.0436,129.7521,361.5
-14.041,129.7572,365.5
-14.0425,129.7462,347.3
-14.0312,129.7558,338
-14.0327,129.7448,361.8
-14.0422,129.7631,323.9
-13.9984,130.3207,319.4
-14.5288,131.6184,357.1
-14.5275,131.6278,313.9
-14.5379,131.6197,329.5
-14.052,129.7645,310.8
-14.5366,131.6292,315.8
-15.0942,129.8087,320.3
-15.0899,129.8418,320
-15.0894,129.9214,336.7
-15.088,129.9323,321.4
-15.297,130.3569,321.3
-15.3572,130.879,316.7
-12.2707,131.1449,313
-12.6532,131.2986,319.6
-12.1493,134.0353,320.3
-12.1399,134.0338,322.2
-12.1414,134.0237,327.9
-12.2694,131.1543,327.8
-11.5226,132.6552,317.6
-11.4953,130.5728,316.1
-11.4967,130.5632,316.4
-29.0618,152.6134,326.4
-29.0759,152.6476,313.6
-29.1325,152.8618,314.6
-29.5605,152.8656,327.7
-29.5704,152.864,316.5
-29.6744,152.7267,315.4
-29.6775,152.7516,310.5
-29.8912,153.0011,313.9
-14.038,129.7557,323.3
-14.0485,129.7638,334
-14.0498,129.7733,313.7
-14.3048,130.7973,323.3
-14.6417,131.5499,315.2
-14.6954,131.6483,311.5
-15.0817,129.848,311
-15.0913,129.9161,322.4
-15.0854,129.8077,317.4
-15.0868,129.8174,328.8
-15.1001,129.8452,324.8
-15.2841,130.3695,312.6
-15.2855,130.3797,326.1
-15.2866,130.3428,313.8
-15.2879,130.3529,323.4
-15.2893,130.3631,313
-15.2907,130.3734,328
-15.2921,130.3836,311
-15.2973,130.3515,332.3
-15.2987,130.3613,315.5
-15.4368,131.0196,310.8
-15.4511,130.8886,313
-13.7796,143.0087,326.7
-16.65,144.8017,337.9
-16.6514,144.8111,328.6
-16.4793,141.8379,332.4
-16.5189,141.9533,349.7
-16.5289,141.9516,330.9
-16.5796,142.0751,345.8
-16.5808,142.0806,345.5
-16.5908,142.0789,368.8
-16.5927,142.0905,342.7
-16.6007,142.0772,346.6
-16.6026,142.0887,381.9
-16.6125,142.087,351
-16.6144,142.0986,363.7
-16.6917,142.0072,348.3
-16.7453,142.0219,376.6
-16.7471,142.0335,371.1
-16.7571,142.0318,338.1
-16.7589,142.0434,374.5
-16.7583,142.0374,361.3
-16.7602,142.049,347.5
-16.7971,138.5677,326.3
-16.7996,138.581,325.9
-27.1841,148.6288,336.2
-27.186,148.6471,323.6
-27.492,149.7409,324.8
-27.6325,149.8726,344.4
-12.6446,131.2818,327.2
-12.7857,131.6174,351
-12.7903,131.6573,327.4
-12.7876,131.612,344.1
-12.7919,131.6519,331.8
-13.4618,131.3753,342.6
-13.4833,131.4126,335.6
-13.4644,131.3698,338.9
-13.4857,131.4071,337.3
-13.7143,131.0615,352.7
-13.7184,131.054,361.7
-13.8806,129.795,326.8
-14.0277,129.7435,360.4
-14.0311,129.7735,331.1
-15.0864,129.899,338.7
-15.0805,129.8942,335
-15.2778,130.3026,351.8
-15.2818,130.3404,336.4
-34.3229,116.977,360.5
-32.9233,116.4544,321.4
-34.332,116.9752,363.9
-32.9249,116.4651,330.6
-34.3213,116.966,324.3
-29.8468,152.7464,323.8
-29.8958,152.9349,328.2
-29.8941,152.9505,339.2
-29.9328,153.0036,324
-29.5618,152.8638,352.5
-29.4101,152.6872,337
-29.4119,152.6712,328
-29.1625,152.9851,338.5
-27.6329,149.8622,328.5
-27.6336,149.8782,325.8
-27.5926,149.112,344.2
-27.5948,149.086,324
-27.5877,149.1068,343.9
-25.8933,151.0113,334.5
-25.1416,151.8749,328.4
-22.6682,150.4699,344.3
-22.6707,150.4805,333.7
-22.659,150.4791,338.1
-22.5214,150.1383,328
-22.516,150.1304,328.7
-16.2797,144.6114,339.5
-16.2845,144.6156,328.8
-16.3307,136.8474,335.6
-16.3137,136.8519,341.4
-16.327,136.8544,345
-16.6814,136.8591,336.3
-16.6713,136.8495,359.5
-16.1602,135.9447,340.6
-16.3175,136.8448,351.8
-13.7178,131.0524,347.9
-15.5561,131.4531,346.7
-15.5857,130.688,337.1
-15.4593,131.0468,338.9
-15.4546,131.0157,339.4
-15.456,131.006,350.3
-15.4468,131.0047,381.1
-15.4483,130.9948,365.7
-15.4399,130.9968,369
-15.4414,130.987,373.5
-15.2909,130.3168,367.4
-15.2923,130.3073,387.1
-15.2833,130.3058,348
-15.258,130.2961,355.4
-15.0899,129.9333,340.7
-15.085,129.9039,349.6
-15.0746,129.9118,348.5
-15.076,129.9025,352.9
-15.0773,129.8932,371.1
-15.0697,129.8825,344.8
-15.0791,129.8177,354
-15.0817,129.7992,353.4
-15.0701,129.8163,348.2
-15.0714,129.807,370.9
-15.0727,129.7978,377.6
-15.0627,129.7992,354.1
-15.064,129.7899,343.1
-15.0654,129.7807,336.8
-15.0667,129.7713,351.4
-15.068,129.7621,340.1
-15.0537,129.7978,340.3
-15.055,129.7885,393.2
-15.0564,129.7793,359.9
-15.0577,129.77,373.6
-15.059,129.7607,344.2
-15.0461,129.7871,422.1
-15.0474,129.7779,424.6
-15.0487,129.7686,367.8
-14.7311,131.592,340.7
-14.6949,131.6121,375.2
-14.6965,131.6017,342.7
-14.6791,131.5882,348.2
